regNum;classCode;professor;fullTitle;dept;dNum;titleString;day;time1;time2;location;building;room;credit;enrollment;available;fyReservedSeats;max;distributions;distCode;distDescription;prerequisites;description;waitlistType;firstComeFirstServe;waitlistNotes
13769;BISC 101 01;;BISC 101 First-Year Seminar: What's up with men & women? ... the science behind female/male differences;BISC;101;First-Year Seminar: What's up with men & women? ... the science behind female/male differences;MTh;09:50 am;11:00 am;Science Center-155;Science Center;155;1;15;1;N/A;16;;NPS;Natural and Physical Science;None. Open to First-Year students only.;Beyond the social construct of gender, what are the actual differences between the sexes? How do variations in the hard wiring of our brains, in our hormones and in our biochemistry make women and men different? Do men and women fall into distinct categories or onto a continuum?  We will investigate the biochemical origins and consequences of female/male differences in our minds, our bodies, our affections and our abilities. Lectures, active learning exercises and class discussions of papers from the primary literature will allow students to acquire a basic understanding of biochemical processes and gain insights into the methods used to address scientific questions. Writing assignments will challenge students to investigate what it means to be a woman in the 21st century.;;;
11343;BISC 105 01;;BISC 105 Stem Cells: A New Frontier in Biomedicine;BISC;105;Stem Cells: A New Frontier in Biomedicine;TF;09:50 am;11:00 am;Science Center-274;Science Center;274;1;28;4;8;32;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.;In this interdisciplinary&nbsp|course, we will focus on the unique biological properties of stem cells and how these cells might lead to novel patient therapies. Questions to be addressed include: How were stem cells discovered? Where do stem cells come from, and&nbsp|how can they be used to study human diseases? What are the similarities and differences between embryonic stem cells, adult stem cells, and "induced pluripotent stem cells"? We will also discuss the scientific,&nbsp|bioethical&nbsp|and political&nbsp|controversies associated with recent stem cell discoveries. Promising areas of current research will be described.;;;
10244;BISC 109 01;;BISC 109 Human Biology with Laboratory;BISC;109;Human Biology with Laboratory;MTh;09:50 am;11:00 am;Science Center-377;Science Center;377;1.25;43;13;N/A;56;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 103.;This course focuses on human anatomy, physiology, and evolution. Lecture topics will include: human origins and evolution| the structure and function of the major physiological systems| exercise physiology| and human genetics. Laboratories explore human physiology, focusing on the development and application of skills in experimental design, statistical analysis, and scientific writing.;;;
10219;BISC 109 L01;;BISC 109 Human Biology with Laboratory;BISC;109;Human Biology with Laboratory;M;01:30 pm;05:00 pm;Science Center-384;Science Center;384;0;12;2;N/A;14;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 103.;This course focuses on human anatomy, physiology, and evolution. Lecture topics will include: human origins and evolution| the structure and function of the major physiological systems| exercise physiology| and human genetics. Laboratories explore human physiology, focusing on the development and application of skills in experimental design, statistical analysis, and scientific writing.;;;
10259;BISC 109 L02;;BISC 109 Human Biology with Laboratory;BISC;109;Human Biology with Laboratory;T;12:30 pm;04:00 pm;Science Center-384;Science Center;384;0;13;1;N/A;14;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 103.;This course focuses on human anatomy, physiology, and evolution. Lecture topics will include: human origins and evolution| the structure and function of the major physiological systems| exercise physiology| and human genetics. Laboratories explore human physiology, focusing on the development and application of skills in experimental design, statistical analysis, and scientific writing.;;;
10238;BISC 109 L03;;BISC 109 Human Biology with Laboratory;BISC;109;Human Biology with Laboratory;W;02:15 pm;05:45 pm;Science Center-384;Science Center;384;0;14;0;N/A;14;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 103.;This course focuses on human anatomy, physiology, and evolution. Lecture topics will include: human origins and evolution| the structure and function of the major physiological systems| exercise physiology| and human genetics. Laboratories explore human physiology, focusing on the development and application of skills in experimental design, statistical analysis, and scientific writing.;;;
10248;BISC 109 L04;;BISC 109 Human Biology with Laboratory;BISC;109;Human Biology with Laboratory;Th;01:00 pm;04:30 pm;Science Center-384;Science Center;384;0;4;10;N/A;14;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 103.;This course focuses on human anatomy, physiology, and evolution. Lecture topics will include: human origins and evolution| the structure and function of the major physiological systems| exercise physiology| and human genetics. Laboratories explore human physiology, focusing on the development and application of skills in experimental design, statistical analysis, and scientific writing.;;;
10521;BISC 110 01;;BISC 110 Introductory Cellular and Molecular Biology with Laboratory;BISC;110;Introductory Cellular and Molecular Biology with Laboratory;MTh;09:50 am;11:00 am;Science Center-261;Science Center;261;1.25;28;4;N/A;32;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 112 or BISC 116.;A gateway course that focuses on the study of life at the cellular and molecular level, including eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation. This course will provide the fundamental tools for exploration of this field with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 112. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
10524;BISC 110 02;;BISC 110 Introductory Cellular and Molecular Biology with Laboratory;BISC;110;Introductory Cellular and Molecular Biology with Laboratory;TF;09:50 am;11:00 am;Science Center-264;Science Center;264;1.25;32;0;N/A;32;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 112 or BISC 116.;A gateway course that focuses on the study of life at the cellular and molecular level, including eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation. This course will provide the fundamental tools for exploration of this field with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 112. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
10522;BISC 110 L01;;BISC 110 Introductory Cellular and Molecular Biology with Laboratory;BISC;110;Introductory Cellular and Molecular Biology with Laboratory;M;01:30 pm;05:00 pm;Science Center-310;Science Center;310;0;15;1;N/A;16;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 112 or BISC 116.;A gateway course that focuses on the study of life at the cellular and molecular level, including eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation. This course will provide the fundamental tools for exploration of this field with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 112. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
10523;BISC 110 L02;;BISC 110 Introductory Cellular and Molecular Biology with Laboratory;BISC;110;Introductory Cellular and Molecular Biology with Laboratory;M;06:00 pm;09:30 pm;Science Center-310;Science Center;310;0;14;2;N/A;16;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 112 or BISC 116.;A gateway course that focuses on the study of life at the cellular and molecular level, including eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation. This course will provide the fundamental tools for exploration of this field with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 112. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
10525;BISC 110 L03;;BISC 110 Introductory Cellular and Molecular Biology with Laboratory;BISC;110;Introductory Cellular and Molecular Biology with Laboratory;T;12:30 pm;04:00 pm;Science Center-310;Science Center;310;0;16;0;N/A;16;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 112 or BISC 116.;A gateway course that focuses on the study of life at the cellular and molecular level, including eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation. This course will provide the fundamental tools for exploration of this field with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 112. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11391;BISC 110 L05;;BISC 110 Introductory Cellular and Molecular Biology with Laboratory;BISC;110;Introductory Cellular and Molecular Biology with Laboratory;Th;06:00 pm;09:30 pm;Science Center-310;Science Center;310;0;16;0;N/A;16;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 112 or BISC 116.;A gateway course that focuses on the study of life at the cellular and molecular level, including eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation. This course will provide the fundamental tools for exploration of this field with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 112. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
13959;BISC 110 L06;;BISC 110 Introductory Cellular and Molecular Biology with Laboratory;BISC;110;Introductory Cellular and Molecular Biology with Laboratory;F;01:00 pm;04:30 pm;Science Center-310;Science Center;310;0;15;1;N/A;16;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 112 or BISC 116.;A gateway course that focuses on the study of life at the cellular and molecular level, including eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation. This course will provide the fundamental tools for exploration of this field with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 112. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
10207;BISC 111 01;;BISC 111 Introductory Organismal Biology with Laboratory;BISC;111;Introductory Organismal Biology with Laboratory;MTh;09:50 am;11:00 am;Science Center-396;Science Center;396;1.25;31;1;N/A;32;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111T/BISC 113.;A study of life, ranging from the physiology of organisms to the structure of ecosystems. The main themes of the course are evolution and biodiversity, form and function in plants and animals, and ecological interactions among organisms. The course provides the fundamental tools for exploration of organismal biology with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 113. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
10261;BISC 111 02;;BISC 111 Introductory Organismal Biology with Laboratory;BISC;111;Introductory Organismal Biology with Laboratory;TF;08:30 am;09:40 am;Science Center-278;Science Center;278;1.25;30;2;N/A;32;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111T/BISC 113.;A study of life, ranging from the physiology of organisms to the structure of ecosystems. The main themes of the course are evolution and biodiversity, form and function in plants and animals, and ecological interactions among organisms. The course provides the fundamental tools for exploration of organismal biology with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 113. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
10225;BISC 111 L01;;BISC 111 Introductory Organismal Biology with Laboratory;BISC;111;Introductory Organismal Biology with Laboratory;M;01:30 pm;05:00 pm;Science Center-316;Science Center;316;0;14;2;N/A;16;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111T/BISC 113.;A study of life, ranging from the physiology of organisms to the structure of ecosystems. The main themes of the course are evolution and biodiversity, form and function in plants and animals, and ecological interactions among organisms. The course provides the fundamental tools for exploration of organismal biology with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 113. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
10253;BISC 111 L02;;BISC 111 Introductory Organismal Biology with Laboratory;BISC;111;Introductory Organismal Biology with Laboratory;T;12:30 pm;04:00 pm;Science Center-316;Science Center;316;0;16;0;N/A;16;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111T/BISC 113.;A study of life, ranging from the physiology of organisms to the structure of ecosystems. The main themes of the course are evolution and biodiversity, form and function in plants and animals, and ecological interactions among organisms. The course provides the fundamental tools for exploration of organismal biology with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 113. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
10224;BISC 111 L03;;BISC 111 Introductory Organismal Biology with Laboratory;BISC;111;Introductory Organismal Biology with Laboratory;T;06:00 pm;09:30 pm;Science Center-316;Science Center;316;0;15;1;N/A;16;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111T/BISC 113.;A study of life, ranging from the physiology of organisms to the structure of ecosystems. The main themes of the course are evolution and biodiversity, form and function in plants and animals, and ecological interactions among organisms. The course provides the fundamental tools for exploration of organismal biology with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 113. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
10263;BISC 111 L04;;BISC 111 Introductory Organismal Biology with Laboratory;BISC;111;Introductory Organismal Biology with Laboratory;W;02:15 pm;05:45 pm;Science Center-316;Science Center;316;0;13;3;N/A;16;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111T/BISC 113.;A study of life, ranging from the physiology of organisms to the structure of ecosystems. The main themes of the course are evolution and biodiversity, form and function in plants and animals, and ecological interactions among organisms. The course provides the fundamental tools for exploration of organismal biology with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 113. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
12328;BISC 111 L06;;BISC 111 Introductory Organismal Biology with Laboratory;BISC;111;Introductory Organismal Biology with Laboratory;F;01:00 pm;04:30 pm;Science Center-316;Science Center;316;0;14;2;N/A;16;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111T/BISC 113.;A study of life, ranging from the physiology of organisms to the structure of ecosystems. The main themes of the course are evolution and biodiversity, form and function in plants and animals, and ecological interactions among organisms. The course provides the fundamental tools for exploration of organismal biology with the aim of enhancing conceptual understanding. Laboratories focus on experimental approaches to these topics and are shared with BISC 113. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11628;BISC 112 01;;BISC 112 Exploration of Cellular and Molecular Biology with Laboratory;BISC;112;Exploration of Cellular and Molecular Biology with Laboratory;M;11:10 am;12:20 pm;Science Center-155;Science Center;155;1;16;0;N/A;16;;NPS;Natural and Physical Science;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 110 or BISC 116.;Seminar-style introduction to life at the cellular and molecular level, designed as an alternative to BISC 110 for students with strong high school preparation (such as AP, IB, or other). The course will include eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation, with an emphasis on experimental approaches to investigating these topics. This course will aim to develop students' skills in data analysis and scientific writing along with building foundational knowledge in the field. Lab sections are shared with BISC 110. This course differs from BISC 110 in its small class size and discussion-based format| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11629;BISC 112 02;;BISC 112 Exploration of Cellular and Molecular Biology with Laboratory;BISC;112;Exploration of Cellular and Molecular Biology with Laboratory;Th;11:10 am;12:20 pm;Science Center-155;Science Center;155;1;13;3;N/A;16;;NPS;Natural and Physical Science;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 110 or BISC 116.;Seminar-style introduction to life at the cellular and molecular level, designed as an alternative to BISC 110 for students with strong high school preparation (such as AP, IB, or other). The course will include eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation, with an emphasis on experimental approaches to investigating these topics. This course will aim to develop students' skills in data analysis and scientific writing along with building foundational knowledge in the field. Lab sections are shared with BISC 110. This course differs from BISC 110 in its small class size and discussion-based format| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11684;BISC 112 L01;;BISC 112 Exploration of Cellular and Molecular Biology with Laboratory;BISC;112;Exploration of Cellular and Molecular Biology with Laboratory;M;01:30 pm;05:00 pm;Science Center-310;Science Center;310;0;15;1;N/A;16;;NPS;Natural and Physical Science;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 110 or BISC 116.;Seminar-style introduction to life at the cellular and molecular level, designed as an alternative to BISC 110 for students with strong high school preparation (such as AP, IB, or other). The course will include eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation, with an emphasis on experimental approaches to investigating these topics. This course will aim to develop students' skills in data analysis and scientific writing along with building foundational knowledge in the field. Lab sections are shared with BISC 110. This course differs from BISC 110 in its small class size and discussion-based format| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11685;BISC 112 L02;;BISC 112 Exploration of Cellular and Molecular Biology with Laboratory;BISC;112;Exploration of Cellular and Molecular Biology with Laboratory;M;06:00 pm;09:30 pm;Science Center-310;Science Center;310;0;14;2;N/A;16;;NPS;Natural and Physical Science;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 110 or BISC 116.;Seminar-style introduction to life at the cellular and molecular level, designed as an alternative to BISC 110 for students with strong high school preparation (such as AP, IB, or other). The course will include eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation, with an emphasis on experimental approaches to investigating these topics. This course will aim to develop students' skills in data analysis and scientific writing along with building foundational knowledge in the field. Lab sections are shared with BISC 110. This course differs from BISC 110 in its small class size and discussion-based format| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11686;BISC 112 L03;;BISC 112 Exploration of Cellular and Molecular Biology with Laboratory;BISC;112;Exploration of Cellular and Molecular Biology with Laboratory;T;12:30 pm;04:00 pm;Science Center-310;Science Center;310;0;16;0;N/A;16;;NPS;Natural and Physical Science;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 110 or BISC 116.;Seminar-style introduction to life at the cellular and molecular level, designed as an alternative to BISC 110 for students with strong high school preparation (such as AP, IB, or other). The course will include eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation, with an emphasis on experimental approaches to investigating these topics. This course will aim to develop students' skills in data analysis and scientific writing along with building foundational knowledge in the field. Lab sections are shared with BISC 110. This course differs from BISC 110 in its small class size and discussion-based format| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11687;BISC 112 L04;;BISC 112 Exploration of Cellular and Molecular Biology with Laboratory;BISC;112;Exploration of Cellular and Molecular Biology with Laboratory;Th;01:00 pm;04:30 pm;Science Center-310;Science Center;310;0;13;3;N/A;16;;NPS;Natural and Physical Science;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 110 or BISC 116.;Seminar-style introduction to life at the cellular and molecular level, designed as an alternative to BISC 110 for students with strong high school preparation (such as AP, IB, or other). The course will include eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation, with an emphasis on experimental approaches to investigating these topics. This course will aim to develop students' skills in data analysis and scientific writing along with building foundational knowledge in the field. Lab sections are shared with BISC 110. This course differs from BISC 110 in its small class size and discussion-based format| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11688;BISC 112 L05;;BISC 112 Exploration of Cellular and Molecular Biology with Laboratory;BISC;112;Exploration of Cellular and Molecular Biology with Laboratory;Th;06:00 pm;09:30 pm;Science Center-310;Science Center;310;0;16;0;N/A;16;;NPS;Natural and Physical Science;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 110 or BISC 116.;Seminar-style introduction to life at the cellular and molecular level, designed as an alternative to BISC 110 for students with strong high school preparation (such as AP, IB, or other). The course will include eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation, with an emphasis on experimental approaches to investigating these topics. This course will aim to develop students' skills in data analysis and scientific writing along with building foundational knowledge in the field. Lab sections are shared with BISC 110. This course differs from BISC 110 in its small class size and discussion-based format| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11841;BISC 112 L06;;BISC 112 Exploration of Cellular and Molecular Biology with Laboratory;BISC;112;Exploration of Cellular and Molecular Biology with Laboratory;F;01:00 pm;04:30 pm;Science Center-310;Science Center;310;0;15;1;N/A;16;;NPS;Natural and Physical Science;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 110 or BISC 116.;Seminar-style introduction to life at the cellular and molecular level, designed as an alternative to BISC 110 for students with strong high school preparation (such as AP, IB, or other). The course will include eukaryotic and prokaryotic cell structure, function of biological macromolecules, cellular metabolism, molecular genetics, and mechanisms of growth and differentiation, with an emphasis on experimental approaches to investigating these topics. This course will aim to develop students' skills in data analysis and scientific writing along with building foundational knowledge in the field. Lab sections are shared with BISC 110. This course differs from BISC 110 in its small class size and discussion-based format| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11630;BISC 113 01;;BISC 113 Exploration of Organismal Biology with Laboratory;BISC;113;Exploration of Organismal Biology with Laboratory;M;11:10 am;12:20 pm;Science Center-267;Science Center;267;1;6;10;N/A;16;;NPS;QRF;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111/BISC 111T.;An exploration of the central questions, concepts, and methods of experimental analysis in selected areas of organismal biology, designed as an alternative to BISC 111 for students with strong high school preparation (such as AP, IB, or other). Topics include: the evolution and diversification of life, the form and function of plants and animals, and ecological interactions among organisms, with an emphasis on laboratory methods, data analysis, and science writing.&nbsp|Lab sections are shared with BISC 111. This course differs from BISC 111 in its smaller class size, a seminar-style format, and a focus on discussion of landmark scientific studies that shape this field| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11631;BISC 113 02;;BISC 113 Exploration of Organismal Biology with Laboratory;BISC;113;Exploration of Organismal Biology with Laboratory;Th;11:10 am;12:20 pm;Science Center-267;Science Center;267;1;11;5;N/A;16;;NPS;QRF;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111/BISC 111T.;An exploration of the central questions, concepts, and methods of experimental analysis in selected areas of organismal biology, designed as an alternative to BISC 111 for students with strong high school preparation (such as AP, IB, or other). Topics include: the evolution and diversification of life, the form and function of plants and animals, and ecological interactions among organisms, with an emphasis on laboratory methods, data analysis, and science writing.&nbsp|Lab sections are shared with BISC 111. This course differs from BISC 111 in its smaller class size, a seminar-style format, and a focus on discussion of landmark scientific studies that shape this field| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11689;BISC 113 L01;;BISC 113 Exploration of Organismal Biology with Laboratory;BISC;113;Exploration of Organismal Biology with Laboratory;M;01:30 pm;05:00 pm;Science Center-316;Science Center;316;0;14;2;N/A;16;;NPS;QRF;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111/BISC 111T.;An exploration of the central questions, concepts, and methods of experimental analysis in selected areas of organismal biology, designed as an alternative to BISC 111 for students with strong high school preparation (such as AP, IB, or other). Topics include: the evolution and diversification of life, the form and function of plants and animals, and ecological interactions among organisms, with an emphasis on laboratory methods, data analysis, and science writing.&nbsp|Lab sections are shared with BISC 111. This course differs from BISC 111 in its smaller class size, a seminar-style format, and a focus on discussion of landmark scientific studies that shape this field| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11690;BISC 113 L02;;BISC 113 Exploration of Organismal Biology with Laboratory;BISC;113;Exploration of Organismal Biology with Laboratory;T;12:30 pm;04:00 pm;Science Center-316;Science Center;316;0;16;0;N/A;16;;NPS;QRF;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111/BISC 111T.;An exploration of the central questions, concepts, and methods of experimental analysis in selected areas of organismal biology, designed as an alternative to BISC 111 for students with strong high school preparation (such as AP, IB, or other). Topics include: the evolution and diversification of life, the form and function of plants and animals, and ecological interactions among organisms, with an emphasis on laboratory methods, data analysis, and science writing.&nbsp|Lab sections are shared with BISC 111. This course differs from BISC 111 in its smaller class size, a seminar-style format, and a focus on discussion of landmark scientific studies that shape this field| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
