regNum;classCode;fullTitle;dept;dNum;titleString;day;time1;time2;location;building;room;credit;enrollment;available;fyReservedSeats;max;distributions;distCode;distDescription;prerequisites;description;waitlistType;firstComeFirstServe;waitlistNotes
12193;GEOS 102 01;GEOS 102 The Dynamic Earth with Laboratory;GEOS;102;The Dynamic Earth with Laboratory;TF;09:50 am;11:00 am;Observatory-114;Observatory;114;1.25;6;22;N/A;28;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken ASTR 120 or a 100-level GEOS course.;<p style="margin: 7.5pt 3.75pt 0.0001pt 0in| line-height: 11.25pt| background: white|">The Earth is a dynamic planet where change is driven by processes that operate within its interior and on its surface. In this course we study these processes as well as interactions between the solid earth, the hydrosphere, the atmosphere, and the biosphere that together produce the environment we live in and influence our daily lives. Topics covered include the origin and history of the Earth, plate tectonics, deep time, the materials that make up the solid earth, the distribution of earthquakes and volcanoes, hydrology, landscape evolution, and global climate. Laboratory exercises, project work, and local field trips provide hands-on opportunities to develop key concepts and hone observational and analytical skills.[|];;;
12191;GEOS 102 L01;GEOS 102 The Dynamic Earth with Laboratory;GEOS;102;The Dynamic Earth with Laboratory;T;01:00 pm;04:00 pm;Science Center-E201;Science Center;E201;0;3;11;N/A;14;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken ASTR 120 or a 100-level GEOS course.;<p style="margin: 7.5pt 3.75pt 0.0001pt 0in| line-height: 11.25pt| background: white|">The Earth is a dynamic planet where change is driven by processes that operate within its interior and on its surface. In this course we study these processes as well as interactions between the solid earth, the hydrosphere, the atmosphere, and the biosphere that together produce the environment we live in and influence our daily lives. Topics covered include the origin and history of the Earth, plate tectonics, deep time, the materials that make up the solid earth, the distribution of earthquakes and volcanoes, hydrology, landscape evolution, and global climate. Laboratory exercises, project work, and local field trips provide hands-on opportunities to develop key concepts and hone observational and analytical skills.[|];;;
12196;GEOS 102 L02;GEOS 102 The Dynamic Earth with Laboratory;GEOS;102;The Dynamic Earth with Laboratory;Th;01:00 pm;04:00 pm;Science Center-E201;Science Center;E201;0;3;11;N/A;14;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken ASTR 120 or a 100-level GEOS course.;<p style="margin: 7.5pt 3.75pt 0.0001pt 0in| line-height: 11.25pt| background: white|">The Earth is a dynamic planet where change is driven by processes that operate within its interior and on its surface. In this course we study these processes as well as interactions between the solid earth, the hydrosphere, the atmosphere, and the biosphere that together produce the environment we live in and influence our daily lives. Topics covered include the origin and history of the Earth, plate tectonics, deep time, the materials that make up the solid earth, the distribution of earthquakes and volcanoes, hydrology, landscape evolution, and global climate. Laboratory exercises, project work, and local field trips provide hands-on opportunities to develop key concepts and hone observational and analytical skills.[|];;;
14077;GEOS 120 01;GEOS 120 Planetary Habitability: Past, Present, Future with Laboratory;GEOS;120;Planetary Habitability: Past, Present, Future with Laboratory;MTh;01:30 pm;04:00 pm;Observatory-123;Observatory;123;1.25;19;0;18;18;;MM;NPS;Open to first years and sophomores only.Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken a 100-level ASTR or GEOS course.;Overall, Earth is a pretty fine place to live.  But how did it get this way, and will it always be so nice?  We will explore Earth’s place in the Universe in both space and time, focusing on processes that led to the Earth as we know it. We then will examine cosmic, geologic, and human processes that are altering our planet at a time when humans have become change agents on a global scale. This interdisciplinary, studio-style course features two long blocks per week with hands-on activities including group work, discussions, and projects with non-traditional assessment tailored to individual student goals. There will be opportunities for nighttime telescopic observing along with field trips to rock outcrops that preserve evidence of a very different early Earth climate.;;;
14015;GEOS 210 01;GEOS 210 Hydrogeology: Water and Pollutants with Laboratory;GEOS;210;Hydrogeology: Water and Pollutants with Laboratory;MTh;11:10 am;12:20 pm;Science Center-200;Science Center;200;1.25;9;1;N/A;10;;MM;NPS;Any 100-level GEOS course, or permission of the instructor.;Clean water supply is a high priority for both developed and underdeveloped communities worldwide.&nbsp| Limits to supply and their implications for an increasing population make a clear understanding essential for citizens.&nbsp| Water sources and movement of water from the atmosphere through the earth&rsquo|s surface and subsurface will be examined.&nbsp| Laboratory will include field and laboratory analyses of physical and chemical properties and pollutant issues of local community supplies including the Wellesley campus, and Towns of Wellesley, Natick, and Norwell.&nbsp|[|];;;
14016;GEOS 210 L01;GEOS 210 Hydrogeology: Water and Pollutants with Laboratory;GEOS;210;Hydrogeology: Water and Pollutants with Laboratory;Th;01:00 pm;04:00 pm;Science Center-211;Science Center;211;0;9;1;N/A;10;;MM;NPS;Any 100-level GEOS course, or permission of the instructor.;Clean water supply is a high priority for both developed and underdeveloped communities worldwide.&nbsp| Limits to supply and their implications for an increasing population make a clear understanding essential for citizens.&nbsp| Water sources and movement of water from the atmosphere through the earth&rsquo|s surface and subsurface will be examined.&nbsp| Laboratory will include field and laboratory analyses of physical and chemical properties and pollutant issues of local community supplies including the Wellesley campus, and Towns of Wellesley, Natick, and Norwell.&nbsp|[|];;;
14088;GEOS 220 01;GEOS 220 Volcanoes and Volcanism with Laboratory;GEOS;220;Volcanoes and Volcanism with Laboratory;MTh;08:30 am;11:00 am;Science Center-200;Science Center;200;1.25;15;0;N/A;14;;NPS;Natural and Physical Science;Any 100-level GEOS course.;Volcanic eruptions provide insights into the inner workings of planet Earth and impact the environment.&nbsp| In this course we will examine volcanic landforms, eruptions, products and hazards, as well as, the tectonic causes of and the magmatic processes that drive volcanism.&nbsp| We will also explore the impact of volcanism through time on the earth and ecosystems. Lecture and laboratory sessions are integrated to create a seamless, studio-style setting for active-learning experiences.&nbsp| Given sufficient student interest, the course will be supplemented by an optional field trip to a recently active volcanic system during fall break.;;;
14017;GEOS 304 01;GEOS 304 Sedimentology and Stratigraphy with Laboratory;GEOS;304;Sedimentology and Stratigraphy with Laboratory;TF;11:10 am;12:20 pm;Science Center-200;Science Center;200;1.25;8;6;N/A;14;;NPS;Natural and Physical Science;GEOS 200, GEOS 203, or permission of the instructor.;Sediments and sedimentary rocks cover most of the Earth's present surface. Sedimentology encompasses the study of the origin, transport, deposition, and lithification of sedimentary rocks and is critical to accurate interpretation of the geologic rock record. Observations of modern sedimentary processes illuminate past environments| sedimentary strata record evidence of mountain building and seismic activity, glacial advances and paleoclimate cycles, and preserve the fossil record. Natural resources including groundwater, coal, and petroleum are found in sedimentary rocks. Society is impacted by sedimentary processes in popular human habitats including coastlines and flood plains. Readings and discussions build students' familiarity with topics such as sediment transport, stratigraphy, and modern and ancient depositional environments. A semester-long project, laboratory exercises, and weekend field trips emphasize field methods, rock identification, and data collection, analysis, and interpretation.;;;
14018;GEOS 304 L01;GEOS 304 Sedimentology and Stratigraphy with Laboratory;GEOS;304;Sedimentology and Stratigraphy with Laboratory;T;01:00 pm;04:00 pm;Science Center-200;Science Center;200;0;8;6;N/A;14;;NPS;Natural and Physical Science;GEOS 200, GEOS 203, or permission of the instructor.;Sediments and sedimentary rocks cover most of the Earth's present surface. Sedimentology encompasses the study of the origin, transport, deposition, and lithification of sedimentary rocks and is critical to accurate interpretation of the geologic rock record. Observations of modern sedimentary processes illuminate past environments| sedimentary strata record evidence of mountain building and seismic activity, glacial advances and paleoclimate cycles, and preserve the fossil record. Natural resources including groundwater, coal, and petroleum are found in sedimentary rocks. Society is impacted by sedimentary processes in popular human habitats including coastlines and flood plains. Readings and discussions build students' familiarity with topics such as sediment transport, stratigraphy, and modern and ancient depositional environments. A semester-long project, laboratory exercises, and weekend field trips emphasize field methods, rock identification, and data collection, analysis, and interpretation.;;;
10156;GER 101 01;GER 101 Beginning German;GER;101;Beginning German;TWF;09:50 am;11:00 am;Founders Hall-225;Founders Hall;225;1;6;19;N/A;25;;;None;None;An introduction to contemporary German with emphasis on communicative fluency. Extensive practice in all four skills: listening, speaking, reading, and writing. Videos and Web-based activities introduce the student to topics from contemporary culture in German-speaking countries. Three periods.;;;
10153;GER 101 02;GER 101 Beginning German;GER;101;Beginning German;TWF;11:10 am;12:20 pm;Founders Hall-225;Founders Hall;225;1;4;21;N/A;25;;;None;None;An introduction to contemporary German with emphasis on communicative fluency. Extensive practice in all four skills: listening, speaking, reading, and writing. Videos and Web-based activities introduce the student to topics from contemporary culture in German-speaking countries. Three periods.;;;
10138;GER 201 01;GER 201 Intermediate German;GER;201;Intermediate German;TWF;11:10 am;12:20 pm;Founders Hall-128;Founders Hall;128;1;8;17;N/A;25;;;None;GER 101 and GER 102 or permission of the instructor.;Strengthening and expanding of all language skills with special emphasis on idiomatic usage. Thorough grammar review, written, oral, and aural practice. Readings on contemporary cultural topics. Three periods.;;;
11164;GER 201 02;GER 201 Intermediate German;GER;201;Intermediate German;TF;01:30 pm;02:40 pm;Founders Hall-128;Founders Hall;128;1;10;15;N/A;25;;;None;GER 101 and GER 102 or permission of the instructor.;Strengthening and expanding of all language skills with special emphasis on idiomatic usage. Thorough grammar review, written, oral, and aural practice. Readings on contemporary cultural topics. Three periods.;;;
14156;GER 229 01;GER 229 Border-Crossings: German Culture in a Global Context;GER;229;Border-Crossings: German Culture in a Global Context;MTh;01:30 pm;02:40 pm;Clapp Library-346;Clapp Library;346;1;5;15;N/A;20;;LL;Language and Literature;None;This course will trace the forces that shape the modern face of Germany and German culture. Through political and theoretical works, literature, and poetry, as well as visual art, music, and film, we will examine cross-cultural influence, colonialism, the effect of war and displacement, migration in and out of the nation, and the growth of an international entertainment industry. We will consider the reciprocal influence of German and French courtly culture in medieval poetry and epic, and its impact on poetic development| migration and displacement beginning with Goethe&rsquo|s Hermann and Dorothea</em> (1797) up to the contemporary crisis re-shaping Europe| the colonial fantasies that shaped the construction of German identity| and the changing conceptualization of cultural and national identity from the Grimm&rsquo|s notion of language as formative to today&rsquo|s depictions of hybrid identities in contemporary film, literature, and popular culture.;;;
14019;GER 231 01;GER 231 Once Upon a Time There Were Two Brothers: Fairy Tales, Genre, and Nation;GER;231;Once Upon a Time There Were Two Brothers: Fairy Tales, Genre, and Nation;MWTh;09:50 am;11:00 am;Founders Hall-128;Founders Hall;128;1;7;18;N/A;25;;LL;Language and Literature;GER 202 or permission of the instructor;This course will explore the fairy tale, with an emphasis on the works collected by the Brothers Grimm, and will trace its cultural legacy: the development of the genre, its predecessors and heirs, and its function both as literature and as component of a distinct political program. We will begin with an analysis of exemplary tales and variants, examining these in the framework of a range of critical approaches. We will then trace the evolution of the genre in terms of two very different tracks: in the Kunstmärchen and in contemporary children’s literature. In addition to giving students an understanding of the foundational function of these tales, this course will develop students’ communicative and analytical skills, focusing on complex written and oral argumentation and critical reading of progressively longer texts. Select grammar topics will be reviewed over the course of the semester.  |Prerequisites: GER 202 or permission of the instructor.;;;
14020;GER 329 01;GER 329 Border Crossing: German Culture in a Global Context;GER;329;Border Crossing: German Culture in a Global Context;MTh;01:30 pm;02:40 pm;Clapp Library-346;Clapp Library;346;1;5;15;N/A;20;;LL;Language and Literature;Two units taught in German above 202, or permission of the instructor.;This course will trace the forces of identification, migration, and globalization that shape modern Germany. Examining political, theoretical, and artistic works, as well as visual art, music, and film, we consider cross-cultural influence, colonialism and colonial fantasies, the effect of war and displacement, migration in and out of the nation, and the growth of an international entertainment industry. We will trace the reciprocal influence of German and French courtly culture in medieval poetry and epic, and its impact on poetic development. We consider migration beginning with Goethe&rsquo|s Hermann and Dorothea (1797) up to the contemporary crisis re-shaping Europe. We investigate the colonial fantasies that shaped the construction of German identity and consider how the conceptualization of national identity has changed from the Grimm&rsquo|s notion of language as formative to today&rsquo|s radically hybrid concepts of nationality.[|];;;
10194;GRK 101 01;GRK 101 Beginning Greek I;GRK;101;Beginning Greek I;TWThF;08:50 am;09:40 am;Founders Hall-225;Founders Hall;225;1;7;13;N/A;20;;;None;Open to students who do not present Greek for admission.;An introduction to ancient Greek language. Development of Greek reading skills.;;;
11579;GRK 201 01;GRK 201 Intermediate Greek I: Athenian Literature;GRK;201;Intermediate Greek I: Athenian Literature;TF;09:50 am;11:00 am;Pendleton Hall East-351;Pendleton Hall East;351;1;3;17;N/A;20;;LL;Language and Literature;GRK 101 and GRK 102 or two admission units in Greek, or permission of the instructor.;Study of a selected work from Classical Athenian literature, such as a dialogue of Plato or a tragedy of Euripides. Supplementary reading in English translation from other Greek works to illuminate the text in its literary and cultural context.;;;
14021;GRK 304 01;GRK 304 Sophocles;GRK;304;Sophocles;TF;01:30 pm;02:40 pm;Founders Hall-305;Founders Hall;305;1;4;11;N/A;15;;LL;Language and Literature;GRK 202 or permission of the instructor.;Close reading and discussion of a play (or plays) from the extant works of the Athenian playwright, Sophocles. Translation and discussion of the Greek text will be supplemented with additional readings of Greek dramas in translation as well as secondary readings on issues relating to the plays and their broader literary, social, political, and cultural contexts.;;;
10056;HEBR 101 01;HEBR 101 Elementary Hebrew;HEBR;101;Elementary Hebrew;MWTh;09:50 am;11:00 am;Clapp Library-258;Clapp Library;258;1;1;14;N/A;15;;;None;None;Introduction to Hebrew with emphasis on its contemporary spoken and written form. Practice in the skills of listening and speaking as well as reading and writing, together with systematic study of Hebrew grammar. Students will master a basic vocabulary of approximately 1,000 words, and become comfortable in the use of the present, past, and future tenses, as well as basic verb patterns.;;;
10119;HEBR 201 01;HEBR 201 Intermediate Hebrew;HEBR;201;Intermediate Hebrew;MWTh;11:10 am;12:20 pm;Clapp Library-258;Clapp Library;258;1;6;9;N/A;15;;;None;HEBR 101-HEBR 102;Building on the foundations of HEBR 101-HEBR 102, the third semester will continue to develop skills in modern Hebrew. Students will broaden their knowledge of verb patterns, compound sentence structures, and mixed tenses. Special emphasis will be placed on composition and oral reports. The fourth semester will focus on literature through reading and discussion of selected short pieces of prose and poetry. Some examples of classical, rabbinic, and liturgical Hebrew will also be analyzed. Students will be required to write short compositions inspired by their readings.;;;
14087;HIST 114 01;HIST 114 First-Year Seminar: American Hauntings;HIST;114;First-Year Seminar: American Hauntings;W;02:15 pm;04:45 pm;Founders Hall-227;Founders Hall;227;1;15;0;N/A;15;;HS;Historical Studies;None. Open to first-year students only.;The American past is crowded with ghosts. In this seminar, we will trace the evolution of supernatural belief in America and analyze some of its most famous ghost stories. What about the nation’s history makes it such fertile terrain for ghosts? What happens when the dead refuse to stay in the past, relegated to history? Why, in short, is the American historical imagination so haunted? We’ll dig deeply into selected hauntings, drawn from across historical North America, and encounter the spirits of French Detroit, the Gettysburg battlefield, and colonial Jamaica, among others.;;;
14023;HIST 115 01;HIST 115 First-Year Seminar: Routes of Exile: Jews and Muslims;HIST;115;First-Year Seminar: Routes of Exile: Jews and Muslims;W;02:15 pm;04:45 pm;Founders Hall-225;Founders Hall;225;1;8;7;N/A;15;;HS;Historical Studies;None. Open to first-year students only.;This course will examine exile&mdash|both internal and geographic&mdash|through contemporary memoirs, let­ters, novels, and films. Our primary focus will be on Jews and Muslims living in North Africa and the Middle East. Questions to be asked include: How was community defined? What provided the author with a sense of belonging? What prompts his/her exile? Is the homeland portable? If so, how, and on what terms? Each week we shall explore a different expression of exile. Discussion will include comparisons and contrasts with previous readings.;;;
14024;HIST 200 01;HIST 200 Roots of the Western Tradition;HIST;200;Roots of the Western Tradition;TF;01:30 pm;02:40 pm;Founders Hall-319;Founders Hall;319;1;7;18;N/A;25;;HS;REP;None;In this introductory survey, we will examine how the religious, political, and scientific traditions of Western civilization originated in Mesopotamia and Egypt from 3500 B.C.E. and were developed by Greeks and Romans until the Islamic invasions of the seventh century C.E. The course will help students to understand the emergence of polytheism and the great monotheistic religions, the development of democracy and republicanism, and the birth of Western science and the scientific method.;;;
11125;HIST 205 01;HIST 205 The Making of the Modern World Order;HIST;205;The Making of the Modern World Order;MTh;01:30 pm;02:40 pm;Founders Hall-307;Founders Hall;307;1;20;5;N/A;25;;HS;Historical Studies;None;This foundational course in international history explores the evolution of trade, competition, and cultural interaction among the world's diverse communities, from the Mongol conquests of the late thirteenth century through the end of the twentieth century. Themes include: the centrality of Asia to the earliest global networks of trade and interaction| the rise of European wealth and power in the seventeenth and eighteenth centuries| empires| imperialism and its impact| the evolution of the nation-state| scientific and industrial revolutions| and "modernization" and the new patterns of globalization during the late twentieth century. Attention to agents of global integration, including trade, technology, migration, dissemination of ideas, conquest, war, and disease.;;;
14025;HIST 208 01;HIST 208 Society and Culture in Medieval Europe;HIST;208;Society and Culture in Medieval Europe;MTh;11:10 am;12:20 pm;Founders Hall-423;Founders Hall;423;1;9;16;N/A;25;;HS;Historical Studies;None;This course examines life in medieval Europe c. 750-1250 in all its manifestations: political, religious, social, cultural, and economic. Topics to be studied include the papacy| the political structures of France, Germany, and Italy| monks and monastic culture| religion and spirituality| feudalism| chivalry| courtly love and literature| the crusading movement| intellectual life and theological debates| economic structures and their transformations| and the varied roles of women in medieval life. Students will learn to analyze and interpret primary sources from the period, as well as to evaluate critically historiographical debates related to medieval history.;;;
13194;HIST 245 01;HIST 245 The Social History of American Capitalism from Revolution to Empire;HIST;245;The Social History of American Capitalism from Revolution to Empire;TF;09:50 am;11:00 am;Pendleton Hall East-127;Pendleton Hall East;127;1;18;7;N/A;25;;HS;Historical Studies;None;There is perhaps no better time than the present to study the history of American capitalism, as political leaders, pundits, bank and business executives, and workers across the world struggle to struggle to understand our current economic situation. This course will explore the development of American capitalism from its birth in the mercantile world of imperial Great Britain through the financial ruin of the Great Depression. This course will closely examine the relationship between government, business, and society by engaging key moments in nineteenth-century American economic history: the rise of the corporation, transportation and communication innovations, industrialization, American slavery and commodity production, financial speculation and panics, the development of American banking, immigration policy, and labor relations.;;;
14026;HIST 247 01;HIST 247 Splendor and Serfdom: Russia Under the Romanovs;HIST;247;Splendor and Serfdom: Russia Under the Romanovs;TF;11:10 am;12:20 pm;Founders Hall-102;Founders Hall;102;1;8;17;N/A;25;;HS;Historical Studies;None;An exploration of Imperial Russia over the course of two tumultuous centuries from the astonishing reign of Peter the Great at the start of the eighteenth century, to the implosion of the Russian monarchy under the unfortunate Nicholas II early in the twentieth, as Russia plunged toward revolution. St. Petersburg&mdash|the stunning and ghostly birthplace of Russia's modern history and the symbol of Russia's attempt to impose order on a vast, multiethnic empire&mdash|is a focus of this course. We will also emphasize the everyday lives of peasants and nobles| the vision and ideology of autocracy| Russia's brilliant intelligentsia| and the glory of her literary canon.;;;
14027;HIST 249 01;HIST 249 Cold War Culture and Politics in the United States;HIST;249;Cold War Culture and Politics in the United States;TF;09:50 am;11:00 am;Founders Hall-319;Founders Hall;319;1;24;1;N/A;25;;HS;Historical Studies;None;The Cold War was an era, a culture, and a set of policies defining U.S. domestic and foreign relations. This course examines Cold War politics, culture, and foreign policies in relation to various national developments&mdash|including the rise of social movements, changes in city landscapes, and the &ldquo|birth of the cool"&mdash|and international events, including the Cuban Missile Crisis and conflicts concerning Vietnam. Bearing on these developments were opportunities and limitations that accompanied ideological struggles between the United States and the Soviet Union, the rise of new cultural industries, and demographic shifts in the United States. Broad topic areas include: U.S. foreign policies| conformity and deviation along lines of gender, race, and sexuality| and domestic and foreign perceptions of the United States in a Cold War context.;;;
14028;HIST 256 01;HIST 256 Brave New Worlds: Colonial American History and Culture;HIST;256;Brave New Worlds: Colonial American History and Culture;MTh;01:30 pm;02:40 pm;Founders Hall-317;Founders Hall;317;1;13;12;N/A;25;;HS;Historical Studies;None;This course considers America's colonial past. It is a bloody but fascinating history, with plenty of twists and turns. We will investigate colonial American culture and ordinary life (including gender, family life, ecology, the material world, religion, and magical belief), as well as the struggles experienced by the earliest colonists and the imperial competition that characterized the colonial period. Between 1607 and 1763, a florid variety of cultures bloomed on the North American continent. We will explore these, with an eye toward understanding how the English colonies emerged from very uncertain beginnings to become&mdash|by the mid-eighteenth century&mdash|the prevailing power on the continent.;;;
14029;HIST 265 01;HIST 265 History of Modern Africa;HIST;265;History of Modern Africa;TF;11:10 am;12:20 pm;Founders Hall-317;Founders Hall;317;1;17;8;N/A;25;;HS;Historical Studies;None;Many of Africa's current characteristics are the legacy of colonial domination. We will therefore first study different kinds of colonies, from those settled by White planters to the "Cinderellas" in which colonial economic intervention was (by comparison) minimal and the struggle for independence less bloody. For the post-independence period, we will focus on the historical roots of such major themes as neocolonialism, economic underdevelopment, ethnic conflict and genocide, HIV/AIDS, and the problems of the African state. However, Africa's enormous natural and human resources, its resilient and youthful population, and its vibrant popular culture&mdash|a strong antidote against Afro-pessimism&mdash|will help us reflect on the future of this vast continent.;;;
13687;HIST 267 01;HIST 267 Deep in the Heart: The American South in the Nineteenth Century;HIST;267;Deep in the Heart: The American South in the Nineteenth Century;TF;01:30 pm;02:40 pm;Founders Hall-423;Founders Hall;423;1;16;9;N/A;25;;HS;Historical Studies;None;Perhaps no other region in the United States conjures up more powerful imagery than the American South&mdash|stately mansions with live oak avenues are juxtaposed with the brutal reality of slavery. Yet this same region gave birth to other, perhaps more powerful, cultural legacies&mdash|jazz and the blues, the freedom struggle and Jim Crow&mdash|a heritage both uniquely Southern and yet deeply American. To better understand this region that has always seemed to stand apart, this course will examine the early history of the American South from the Revolutionary War through the beginning of the twentieth century. Topics covered will include: African American slavery and emancipation, the Civil War, Reconstruction, the spread of evangelical Christianity, Indian Removal, African American culture, and the rise of Jim Crow segregation.;;;
11301;HIST 274 01;HIST 274 China, Japan, and Korea in Comparative and Global Perspectives;HIST;274;China, Japan, and Korea in Comparative and Global Perspectives;MTh;04:10 pm;05:20 pm;Founders Hall-319;Founders Hall;319;1;23;2;N/A;25;;HS;Historical Studies;None;Overview of each political/cultural community and their interactions from ancient times to 1912. Topics from earlier periods include ancient mytho-histories and archaeological records, the rise of China's Han and Tang empires, selective adaptations of Chinese patterns by indigenous polities and societies in Korea and Japan, commercial and technological revolution in China and its international impact, Mongol "globalization," Japan in the age of the samurai</em>, and Korea in the heyday of the yangban</em>. Topics from later periods include the growth of international trade in East Asia and early modern developments in Ming-Qing China, Tokugawa Japan, and Late Joseon Korea. Coverage extends through first decade of the twentieth century to examine Europe's expansion and the divergent trajectories of modern transformation in each society.;;;
14030;HIST 276 01;HIST 276 The City in Modern South Asia;HIST;276;The City in Modern South Asia;T;06:00 pm;08:30 pm;Founders Hall-102;Founders Hall;102;1;14;11;N/A;25;;HS;Historical Studies;None;South Asian cities are currently undergoing massive demographic and spatial transformations. These cannot be understood without a consideration of both the specific history of South Asia and a broader account of urban change. This course examines these changes in historical perspective and situates urban South Asia within a global context. How did colonial rule transform old cities such as Delhi and Lahore? How were the differing ideologies of India and Pakistan mapped onto new capitals such as Chandigarh and Islamabad? How are ethnic pasts and techno futures reconciled in booming cities such as Bangalore and Mumbai? What are the connections between the urban environment and political mobilization? We consider a range of sources, including scholarly literature, films, and short stories.;;;
14031;HIST 278 01;HIST 278 Reform and Revolution in China, 1800 to the Present;HIST;278;Reform and Revolution in China, 1800 to the Present;MTh;09:50 am;11:00 am;Founders Hall-207;Founders Hall;207;1;18;7;N/A;25;;HS;Historical Studies;None;From shattering nineteenth-century rebellions that fragmented the old empire to its emergence as a twenty-first century superpower, few places have experienced tumult and triumph in the same massive measures as modern China. To understand China today, one must come to terms with this turbulent history. This course surveys China's major cultural, political, social, and economic transformations, including failed reforms under the last dynasty| the revolutions of 1911 and 1949| the rise of the Communist Party and Mao's transformation of society and politics| the remarkable market reforms of recent decades| the contentious issue of Taiwan's democratic transition| and China's ongoing effort to define its position within East Asia and the world.;;;
14032;HIST 284 01;HIST 284 The Middle East in Modern History;HIST;284;The Middle East in Modern History;TF;02:50 pm;04:00 pm;Founders Hall-120;Founders Hall;120;1;22;3;N/A;25;;HS;Historical Studies;None;This course provides a survey of Middle Eastern history from c.1900 to present, with an emphasis on the Arab Middle East. It will focus on the historical developments of the period: the demise of the Ottoman Empire at the end of World War I| the Armenian genocide| the establishment of European "mandates" in most of the Arab world and the nationalist struggles for independence that ensued| the establishment of Israel and the expulsion of Palestinians in 1948| the Lebanese Civil War of 1975-1990| the Iranian Islamic Revolution of 1979 and the rise of Islamist political movements elsewhere| the regime of Saddam Hussein| the occupation of Kuwait and the Gulf War of 1990-1991| the failure of the Oslo peace process, Israeli settlements, and the increasing political power of HAMAS and Hizbullah| the war in Iraq| the challenge of a potentially nuclear Iran| and the still unfolding and perhaps misnomered "Arab Spring.";;;
11829;HIST 302 01;HIST 302 Seminar: World War II as Memory and Myth;HIST;302;Seminar: World War II as Memory and Myth;Th;02:50 pm;05:20 pm;Founders Hall-305;Founders Hall;305;1;12;3;N/A;15;;HS;Historical Studies;Normally open to juniors and seniors who have taken a 200-level unit in history and/or a 200-level unit in a relevant area/subject.;This seminar explores the many ways that victors and vanquished, victims and perpetrators, governments, political groups, and individuals have remembered, celebrated, commemorated, idealized, condemned, condoned, forgotten, ignored, and grappled with the vastly complex history and legacy of World War II in the past half-century. Our primary focus is the war in Europe, including Poland and Russia, although we will also consider the United States and Japan. We will investigate the construction of individual and collective memories about World War II and the creation and subsequent transformation of set myths about the war experience. In addition to books and articles, sources will include memoirs, primary documents, and films. We will also study the impact of war memories on international relations and analyze the "monumental politics" of war memorials.;;;
14034;HIST 340 01;HIST 340 Seminar: Seeing Black: African Americans and United States Visual Culture;HIST;340;Seminar: Seeing Black: African Americans and United States Visual Culture;W;09:50 am;12:20 pm;Clapp Library-346;Clapp Library;346;1;4;11;N/A;15;;HS;Historical Studies;Permission of the instructor.;This course explores black Americans' relationship to visual culture in the twentieth-century United States. We will examine how African Americans have produced, used, and appeared in the visual media of news, entertainment, and marketing industries, and evaluate the significance of their representation to both black and non-black political and social agendas. Areas of inquiry will include the intersections between U.S. visual culture and race relations, African Americans' use of visual culture as a means of self- and group-expression, and the state's use of black media images. This exploration will take us through a study of Jim Crow politics, black migrations and artistic movement, U.S. foreign relations and conflicts, and the development of marketing and advertising.&nbsp|;;;
14035;HIST 383 01;HIST 383 Seminar: 1947: Partition in History and Memory in South Asia;HIST;383;Seminar: 1947: Partition in History and Memory in South Asia;M;02:50 pm;05:20 pm;Founders Hall-305;Founders Hall;305;1;8;7;N/A;15;;HS;Historical Studies;Normally open to juniors and seniors who have taken a 200-level unit in history and/or a 200-level unit in a relevant area/subject.;In the years leading to 1947, nationalist activism against the British and tensions between Hindus and Muslims escalated in the Indian subcontinent. This culminated in Partition and the emergence of the nations of India and Pakistan. Independence was marred, however, by the bloodshed accompanying the mass movements of Muslims into Pakistan and Hindus into India. What were the factors leading to this juxtaposition of triumphal Independence with shameful Partition? How have memories of Partition continued to affect powerfully politics and culture in the subcontinent? This seminar investigates such questions using a wide variety of materials, including novels, such as Salman Rushdie's Midnight's Children</em> and Bapsi Sidhwa's Cracking India</em>| feature films, such as Deepa Mehta's 1947</em>| and documentary films, such as Sabiha Sumar's Silent Waters</em>.;;;
11403;HNUR 101 01;HNUR 101 Elementary Hindi/Urdu;HNUR;101;Elementary Hindi/Urdu;TWF;08:30 am;09:40 am;Green Hall-136C;Green Hall;136C;1;0;15;N/A;15;;;None;None.;An introduction to the most widely spoken language in the South Asian subcontinent, which is also used extensively for interregional and international communications. Learning this language provides a linguistic passport to things South Asian. The language&mdash|often referred to as "Hindustani"&mdash|is written in two different scripts: the Perso-Arabic based Urdu, and the Sanskrit based Devanagari (Hindi). Students will learn to converse in the language and to read and write in both scripts. Conventional teaching materials will be supplemented by popular songs and clips from contemporary Indian cinema and television, the two internationally popular media that use this language.;;;
